location,location_name,value,target_end_date
RO,Romania,2428,2020-04-18
RO,Romania,2217,2020-04-25
RO,Romania,2097,2020-05-02
RO,Romania,2399,2020-05-09
RO,Romania,1573,2020-05-16
RO,Romania,1153,2020-05-23
RO,Romania,1276,2020-05-30
RO,Romania,1157,2020-06-06
RO,Romania,1389,2020-06-13
RO,Romania,2051,2020-06-20
RO,Romania,2292,2020-06-27
RO,Romania,2560,2020-07-04
RO,Romania,3497,2020-07-11
RO,Romania,4612,2020-07-18
RO,Romania,6987,2020-07-25
RO,Romania,8433,2020-08-01
RO,Romania,8512,2020-08-08
RO,Romania,8751,2020-08-15
RO,Romania,8170,2020-08-22
RO,Romania,8289,2020-08-29
RO,Romania,8031,2020-09-05
RO,Romania,8522,2020-09-12
RO,Romania,9164,2020-09-19
RO,Romania,9685,2020-09-26
RO,Romania,12830,2020-10-03
RO,Romania,18338,2020-10-10
RO,Romania,24065,2020-10-17
RO,Romania,29325,2020-10-24
RO,Romania,35546,2020-10-31
RO,Romania,55660,2020-11-07
RO,Romania,56186,2020-11-14
RO,Romania,59623,2020-11-21
RO,Romania,53174,2020-11-28
RO,Romania,42363,2020-12-05
RO,Romania,43555,2020-12-12
RO,Romania,36044,2020-12-19
RO,Romania,25816,2020-12-26
RO,Romania,23635,2021-01-02
RO,Romania,30807,2021-01-09
RO,Romania,23286,2021-01-16
RO,Romania,17706,2021-01-23
RO,Romania,17724,2021-01-30
RO,Romania,16425,2021-02-06
RO,Romania,16748,2021-02-13
RO,Romania,17185,2021-02-20
RO,Romania,21888,2021-02-27
RO,Romania,25831,2021-03-06
RO,Romania,30331,2021-03-13
RO,Romania,37522,2021-03-20
RO,Romania,39331,2021-03-27
RO,Romania,38045,2021-04-03
RO,Romania,32641,2021-04-10
RO,Romania,24174,2021-04-17
RO,Romania,17683,2021-04-24
RO,Romania,11850,2021-05-01
RO,Romania,8682,2021-05-08
RO,Romania,6080,2021-05-15
RO,Romania,3902,2021-05-22
RO,Romania,2190,2021-05-29
RO,Romania,1316,2021-06-05
RO,Romania,915,2021-06-12
RO,Romania,546,2021-06-19
RO,Romania,381,2021-06-26
RO,Romania,334,2021-07-03
RO,Romania,292,2021-07-10
RO,Romania,378,2021-07-17
RO,Romania,595,2021-07-24
RO,Romania,1006,2021-07-31
RO,Romania,1522,2021-08-07
RO,Romania,2189,2021-08-14
RO,Romania,3508,2021-08-21
RO,Romania,5477,2021-08-28
RO,Romania,8881,2021-09-04
RO,Romania,13783,2021-09-11
RO,Romania,26344,2021-09-18
RO,Romania,42880,2021-09-25
RO,Romania,69372,2021-10-02
RO,Romania,89095,2021-10-09
RO,Romania,99474,2021-10-16
RO,Romania,104489,2021-10-23
RO,Romania,90404,2021-10-30
RO,Romania,60982,2021-11-06
RO,Romania,37694,2021-11-13
RO,Romania,21482,2021-11-20
RO,Romania,14807,2021-11-27
RO,Romania,9548,2021-12-04
RO,Romania,6382,2021-12-11
RO,Romania,6204,2021-12-18
RO,Romania,4690,2021-12-25
RO,Romania,7946,2022-01-01
RO,Romania,29483,2022-01-08
RO,Romania,56008,2022-01-15
RO,Romania,107208,2022-01-22
RO,Romania,173685,2022-01-29
RO,Romania,208987,2022-02-05
RO,Romania,164635,2022-02-12
RO,Romania,105585,2022-02-19
RO,Romania,68547,2022-02-26
RO,Romania,40689,2022-03-05
RO,Romania,25199,2022-03-12
RO,Romania,23430,2022-03-19
SE,Sweden,1,2020-02-01
SE,Sweden,0,2020-02-08
SE,Sweden,0,2020-02-15
SE,Sweden,0,2020-02-22
SE,Sweden,13,2020-02-29
SE,Sweden,165,2020-03-07
SE,Sweden,815,2020-03-14
SE,Sweden,874,2020-03-21
SE,Sweden,1795,2020-03-28
SE,Sweden,3169,2020-04-04
SE,Sweden,3616,2020-04-11
SE,Sweden,3827,2020-04-18
SE,Sweden,4288,2020-04-25
SE,Sweden,3869,2020-05-02
SE,Sweden,4136,2020-05-09
SE,Sweden,3893,2020-05-16
SE,Sweden,3710,2020-05-23
SE,Sweden,4225,2020-05-30
SE,Sweden,5828,2020-06-06
SE,Sweden,7185,2020-06-13
SE,Sweden,7188,2020-06-20
SE,Sweden,7375,2020-06-27
SE,Sweden,4394,2020-07-04
SE,Sweden,2407,2020-07-11
SE,Sweden,1662,2020-07-18
SE,Sweden,1384,2020-07-25
SE,Sweden,1560,2020-08-01
SE,Sweden,1980,2020-08-08
SE,Sweden,2062,2020-08-15
SE,Sweden,1693,2020-08-22
SE,Sweden,844,2020-08-29
SE,Sweden,1027,2020-09-05
SE,Sweden,1520,2020-09-12
SE,Sweden,1732,2020-09-19
SE,Sweden,2686,2020-09-26
SE,Sweden,3360,2020-10-03
SE,Sweden,4168,2020-10-10
SE,Sweden,4749,2020-10-17
SE,Sweden,7394,2020-10-24
SE,Sweden,13761,2020-10-31
SE,Sweden,22106,2020-11-07
SE,Sweden,30894,2020-11-14
SE,Sweden,30940,2020-11-21
SE,Sweden,34834,2020-11-28
SE,Sweden,35783,2020-12-05
SE,Sweden,41186,2020-12-12
SE,Sweden,47022,2020-12-19
SE,Sweden,28928,2020-12-26
SE,Sweden,41331,2021-01-02
SE,Sweden,52092,2021-01-09
SE,Sweden,34015,2021-01-16
SE,Sweden,23680,2021-01-23
SE,Sweden,19791,2021-01-30
SE,Sweden,21105,2021-02-06
SE,Sweden,20349,2021-02-13
SE,Sweden,22755,2021-02-20
SE,Sweden,26143,2021-02-27
SE,Sweden,27652,2021-03-06
SE,Sweden,27566,2021-03-13
SE,Sweden,31745,2021-03-20
SE,Sweden,35746,2021-03-27
SE,Sweden,33173,2021-04-03
SE,Sweden,44210,2021-04-10
SE,Sweden,42737,2021-04-17
SE,Sweden,38205,2021-04-24
SE,Sweden,35261,2021-05-01
SE,Sweden,34188,2021-05-08
SE,Sweden,29334,2021-05-15
SE,Sweden,21215,2021-05-22
SE,Sweden,10132,2021-05-29
SE,Sweden,9589,2021-06-05
SE,Sweden,5394,2021-06-12
SE,Sweden,1180,2021-06-19
SE,Sweden,4260,2021-06-26
SE,Sweden,1984,2021-07-03
SE,Sweden,1660,2021-07-10
SE,Sweden,1747,2021-07-17
SE,Sweden,2512,2021-07-24
SE,Sweden,3241,2021-07-31
SE,Sweden,4498,2021-08-07
SE,Sweden,5609,2021-08-14
SE,Sweden,6437,2021-08-21
SE,Sweden,6829,2021-08-28
SE,Sweden,7112,2021-09-04
SE,Sweden,7492,2021-09-11
SE,Sweden,6965,2021-09-18
SE,Sweden,4425,2021-09-25
SE,Sweden,4248,2021-10-02
SE,Sweden,4167,2021-10-09
SE,Sweden,4111,2021-10-16
SE,Sweden,4063,2021-10-23
SE,Sweden,5516,2021-10-30
SE,Sweden,5582,2021-11-06
SE,Sweden,5377,2021-11-13
SE,Sweden,6264,2021-11-20
SE,Sweden,10113,2021-11-27
SE,Sweden,13297,2021-12-04
SE,Sweden,17072,2021-12-11
SE,Sweden,21668,2021-12-18
SE,Sweden,22428,2021-12-25
SE,Sweden,41471,2022-01-01
SE,Sweden,101866,2022-01-08
SE,Sweden,143713,2022-01-15
SE,Sweden,223642,2022-01-22
SE,Sweden,286451,2022-01-29
SE,Sweden,217329,2022-02-05
SE,Sweden,109545,2022-02-12
SE,Sweden,25526,2022-02-19
SE,Sweden,18286,2022-02-26
SE,Sweden,14824,2022-03-05
SE,Sweden,10611,2022-03-12
SE,Sweden,9110,2022-03-19
SI,Slovenia,0,2020-02-01
SI,Slovenia,0,2020-02-08
SI,Slovenia,0,2020-02-15
SI,Slovenia,0,2020-02-22
SI,Slovenia,0,2020-02-29
SI,Slovenia,7,2020-03-07
SI,Slovenia,174,2020-03-14
SI,Slovenia,202,2020-03-21
SI,Slovenia,301,2020-03-28
SI,Slovenia,293,2020-04-04
SI,Slovenia,211,2020-04-11
SI,Slovenia,129,2020-04-18
SI,Slovenia,71,2020-04-25
SI,Slovenia,51,2020-05-02
SI,Slovenia,15,2020-05-09
SI,Slovenia,11,2020-05-16
SI,Slovenia,3,2020-05-23
SI,Slovenia,5,2020-05-30
SI,Slovenia,11,2020-06-06
SI,Slovenia,8,2020-06-13
SI,Slovenia,27,2020-06-20
SI,Slovenia,53,2020-06-27
SI,Slovenia,107,2020-07-04
SI,Slovenia,148,2020-07-11
SI,Slovenia,113,2020-07-18
SI,Slovenia,126,2020-07-25
SI,Slovenia,105,2020-08-01
SI,Slovenia,76,2020-08-08
SI,Slovenia,154,2020-08-15
SI,Slovenia,216,2020-08-22
SI,Slovenia,217,2020-08-29
SI,Slovenia,288,2020-09-05
SI,Slovenia,481,2020-09-12
SI,Slovenia,706,2020-09-19
SI,Slovenia,882,2020-09-26
SI,Slovenia,1139,2020-10-03
SI,Slovenia,1922,2020-10-10
SI,Slovenia,4164,2020-10-17
SI,Slovenia,8858,2020-10-24
SI,Slovenia,13033,2020-10-31
SI,Slovenia,9963,2020-11-07
SI,Slovenia,9852,2020-11-14
SI,Slovenia,10162,2020-11-21
SI,Slovenia,9973,2020-11-28
SI,Slovenia,10518,2020-12-05
SI,Slovenia,10706,2020-12-12
SI,Slovenia,9532,2020-12-19
SI,Slovenia,9171,2020-12-26
SI,Slovenia,10159,2021-01-02
SI,Slovenia,14175,2021-01-09
SI,Slovenia,10038,2021-01-16
SI,Slovenia,8737,2021-01-23
SI,Slovenia,8594,2021-01-30
SI,Slovenia,7314,2021-02-06
SI,Slovenia,5947,2021-02-13
SI,Slovenia,5204,2021-02-20
SI,Slovenia,5275,2021-02-27
SI,Slovenia,5459,2021-03-06
SI,Slovenia,4768,2021-03-13
SI,Slovenia,5655,2021-03-20
SI,Slovenia,6531,2021-03-27
SI,Slovenia,7380,2021-04-03
SI,Slovenia,6530,2021-04-10
SI,Slovenia,5643,2021-04-17
SI,Slovenia,5020,2021-04-24
SI,Slovenia,4696,2021-05-01
SI,Slovenia,4484,2021-05-08
SI,Slovenia,3221,2021-05-15
SI,Slovenia,2517,2021-05-22
SI,Slovenia,1962,2021-05-29
SI,Slovenia,1725,2021-06-05
SI,Slovenia,1134,2021-06-12
SI,Slovenia,604,2021-06-19
SI,Slovenia,265,2021-06-26
SI,Slovenia,192,2021-07-03
SI,Slovenia,425,2021-07-10
SI,Slovenia,331,2021-07-17
SI,Slovenia,450,2021-07-24
SI,Slovenia,596,2021-07-31
SI,Slovenia,826,2021-08-07
SI,Slovenia,1292,2021-08-14
SI,Slovenia,1970,2021-08-21
SI,Slovenia,2938,2021-08-28
SI,Slovenia,3749,2021-09-04
SI,Slovenia,5625,2021-09-11
SI,Slovenia,7320,2021-09-18
SI,Slovenia,6290,2021-09-25
SI,Slovenia,6103,2021-10-02
SI,Slovenia,5641,2021-10-09
SI,Slovenia,6534,2021-10-16
SI,Slovenia,10909,2021-10-23
SI,Slovenia,15776,2021-10-30
SI,Slovenia,19472,2021-11-06
SI,Slovenia,22115,2021-11-13
SI,Slovenia,22664,2021-11-20
SI,Slovenia,17459,2021-11-27
SI,Slovenia,13047,2021-12-04
SI,Slovenia,10224,2021-12-11
SI,Slovenia,8625,2021-12-18
SI,Slovenia,7592,2021-12-25
SI,Slovenia,10325,2022-01-01
SI,Slovenia,21726,2022-01-08
SI,Slovenia,39874,2022-01-15
SI,Slovenia,62147,2022-01-22
SI,Slovenia,98878,2022-01-29
SI,Slovenia,98621,2022-02-05
SI,Slovenia,56538,2022-02-12
SI,Slovenia,32252,2022-02-19
SI,Slovenia,15294,2022-02-26
SI,Slovenia,11703,2022-03-05
SI,Slovenia,13968,2022-03-12
SI,Slovenia,18661,2022-03-19
SK,Slovakia,0,2020-02-01
SK,Slovakia,0,2020-02-08
SK,Slovakia,0,2020-02-15
SK,Slovakia,0,2020-02-22
SK,Slovakia,0,2020-02-29
SK,Slovakia,1,2020-03-07
SK,Slovakia,31,2020-03-14
SK,Slovakia,105,2020-03-21
SK,Slovakia,155,2020-03-28
SK,Slovakia,179,2020-04-04
SK,Slovakia,257,2020-04-11
SK,Slovakia,361,2020-04-18
SK,Slovakia,284,2020-04-25
SK,Slovakia,34,2020-05-02
SK,Slovakia,48,2020-05-09
SK,Slovakia,38,2020-05-16
SK,Slovakia,11,2020-05-23
SK,Slovakia,17,2020-05-30
SK,Slovakia,7,2020-06-06
SK,Slovakia,17,2020-06-13
SK,Slovakia,41,2020-06-20
SK,Slovakia,71,2020-06-27
SK,Slovakia,92,2020-07-04
SK,Slovakia,144,2020-07-11
SK,Slovakia,83,2020-07-18
SK,Slovakia,165,2020-07-25
SK,Slovakia,196,2020-08-01
SK,Slovakia,229,2020-08-08
SK,Slovakia,289,2020-08-15
SK,Slovakia,461,2020-08-22
SK,Slovakia,526,2020-08-29
SK,Slovakia,684,2020-09-05
SK,Slovakia,927,2020-09-12
SK,Slovakia,1093,2020-09-19
SK,Slovakia,2054,2020-09-26
SK,Slovakia,3721,2020-10-03
SK,Slovakia,6476,2020-10-10
SK,Slovakia,9689,2020-10-17
SK,Slovakia,12948,2020-10-24
SK,Slovakia,18389,2020-10-31
SK,Slovakia,19332,2020-11-07
SK,Slovakia,14208,2020-11-14
SK,Slovakia,12155,2020-11-21
SK,Slovakia,13920,2020-11-28
SK,Slovakia,18953,2020-12-05
SK,Slovakia,28926,2020-12-12
SK,Slovakia,37656,2020-12-19
SK,Slovakia,37365,2020-12-26
SK,Slovakia,45067,2021-01-02
SK,Slovakia,43539,2021-01-09
SK,Slovakia,33750,2021-01-16
SK,Slovakia,28915,2021-01-23
SK,Slovakia,35865,2021-01-30
SK,Slovakia,37061,2021-02-06
SK,Slovakia,38731,2021-02-13
SK,Slovakia,37186,2021-02-20
SK,Slovakia,39272,2021-02-27
SK,Slovakia,37254,2021-03-06
SK,Slovakia,31231,2021-03-13
SK,Slovakia,26251,2021-03-20
SK,Slovakia,21019,2021-03-27
SK,Slovakia,16942,2021-04-03
SK,Slovakia,13185,2021-04-10
SK,Slovakia,10787,2021-04-17
SK,Slovakia,9173,2021-04-24
SK,Slovakia,7667,2021-05-01
SK,Slovakia,5961,2021-05-08
SK,Slovakia,4298,2021-05-15
SK,Slovakia,2947,2021-05-22
SK,Slovakia,2190,2021-05-29
SK,Slovakia,1729,2021-06-05
SK,Slovakia,1253,2021-06-12
SK,Slovakia,688,2021-06-19
SK,Slovakia,487,2021-06-26
SK,Slovakia,342,2021-07-03
SK,Slovakia,277,2021-07-10
SK,Slovakia,252,2021-07-17
SK,Slovakia,322,2021-07-24
SK,Slovakia,465,2021-07-31
SK,Slovakia,490,2021-08-07
SK,Slovakia,611,2021-08-14
SK,Slovakia,777,2021-08-21
SK,Slovakia,1002,2021-08-28
SK,Slovakia,1840,2021-09-04
SK,Slovakia,3498,2021-09-11
SK,Slovakia,5379,2021-09-18
SK,Slovakia,7767,2021-09-25
SK,Slovakia,9901,2021-10-02
SK,Slovakia,12594,2021-10-09
SK,Slovakia,14672,2021-10-16
SK,Slovakia,23460,2021-10-23
SK,Slovakia,35431,2021-10-30
SK,Slovakia,45889,2021-11-06
SK,Slovakia,57759,2021-11-13
SK,Slovakia,67166,2021-11-20
SK,Slovakia,78388,2021-11-27
SK,Slovakia,78703,2021-12-04
SK,Slovakia,58599,2021-12-11
SK,Slovakia,40721,2021-12-18
SK,Slovakia,28055,2021-12-25
SK,Slovakia,25208,2022-01-01
SK,Slovakia,20331,2022-01-08
SK,Slovakia,19469,2022-01-15
SK,Slovakia,40467,2022-01-22
SK,Slovakia,92286,2022-01-29
SK,Slovakia,140029,2022-02-05
SK,Slovakia,154998,2022-02-12
SK,Slovakia,143925,2022-02-19
SK,Slovakia,116561,2022-02-26
SK,Slovakia,88179,2022-03-05
SK,Slovakia,79011,2022-03-12
SK,Slovakia,74447,2022-03-19
