location,location_name,value,target_end_date
LT,Lithuania,131,2021-12-11
LT,Lithuania,141,2021-12-18
LT,Lithuania,168,2021-12-25
LT,Lithuania,138,2022-01-01
LT,Lithuania,121,2022-01-08
LT,Lithuania,119,2022-01-15
LT,Lithuania,105,2022-01-22
LT,Lithuania,97,2022-01-29
LT,Lithuania,124,2022-02-05
LT,Lithuania,121,2022-02-12
LT,Lithuania,146,2022-02-19
LT,Lithuania,151,2022-02-26
LT,Lithuania,116,2022-03-05
LT,Lithuania,121,2022-03-12
LT,Lithuania,92,2022-03-19
LT,Lithuania,101,2022-03-26
LT,Lithuania,82,2022-04-02
LT,Lithuania,62,2022-04-09
LT,Lithuania,50,2022-04-16
LT,Lithuania,42,2022-04-23
LU,Luxembourg,0,2020-02-01
LU,Luxembourg,0,2020-02-08
LU,Luxembourg,0,2020-02-15
LU,Luxembourg,0,2020-02-22
LU,Luxembourg,0,2020-02-29
LU,Luxembourg,0,2020-03-07
LU,Luxembourg,1,2020-03-14
LU,Luxembourg,7,2020-03-21
LU,Luxembourg,10,2020-03-28
LU,Luxembourg,13,2020-04-04
LU,Luxembourg,31,2020-04-11
LU,Luxembourg,10,2020-04-18
LU,Luxembourg,13,2020-04-25
LU,Luxembourg,7,2020-05-02
LU,Luxembourg,9,2020-05-09
LU,Luxembourg,3,2020-05-16
LU,Luxembourg,5,2020-05-23
LU,Luxembourg,1,2020-05-30
LU,Luxembourg,0,2020-06-06
LU,Luxembourg,0,2020-06-13
LU,Luxembourg,0,2020-06-20
LU,Luxembourg,0,2020-06-27
LU,Luxembourg,0,2020-07-04
LU,Luxembourg,0,2020-07-11
LU,Luxembourg,1,2020-07-18
LU,Luxembourg,1,2020-07-25
LU,Luxembourg,4,2020-08-01
LU,Luxembourg,4,2020-08-08
LU,Luxembourg,3,2020-08-15
LU,Luxembourg,1,2020-08-22
LU,Luxembourg,0,2020-08-29
LU,Luxembourg,0,2020-09-05
LU,Luxembourg,0,2020-09-12
LU,Luxembourg,0,2020-09-19
LU,Luxembourg,0,2020-09-26
LU,Luxembourg,1,2020-10-03
LU,Luxembourg,6,2020-10-10
LU,Luxembourg,2,2020-10-17
LU,Luxembourg,8,2020-10-24
LU,Luxembourg,11,2020-10-31
LU,Luxembourg,28,2020-11-07
LU,Luxembourg,39,2020-11-14
LU,Luxembourg,41,2020-11-21
LU,Luxembourg,40,2020-11-28
LU,Luxembourg,45,2020-12-05
LU,Luxembourg,47,2020-12-12
LU,Luxembourg,42,2020-12-19
LU,Luxembourg,24,2020-12-26
LU,Luxembourg,37,2021-01-02
LU,Luxembourg,32,2021-01-09
LU,Luxembourg,22,2021-01-16
LU,Luxembourg,13,2021-01-23
LU,Luxembourg,15,2021-01-30
LU,Luxembourg,13,2021-02-06
LU,Luxembourg,16,2021-02-13
LU,Luxembourg,16,2021-02-20
LU,Luxembourg,15,2021-02-27
LU,Luxembourg,15,2021-03-06
LU,Luxembourg,29,2021-03-13
LU,Luxembourg,33,2021-03-20
LU,Luxembourg,24,2021-03-27
LU,Luxembourg,12,2021-04-03
LU,Luxembourg,13,2021-04-10
LU,Luxembourg,22,2021-04-17
LU,Luxembourg,5,2021-04-24
LU,Luxembourg,6,2021-05-01
LU,Luxembourg,5,2021-05-08
LU,Luxembourg,5,2021-05-15
LU,Luxembourg,4,2021-05-22
LU,Luxembourg,4,2021-05-29
LU,Luxembourg,4,2021-06-05
LU,Luxembourg,0,2021-06-12
LU,Luxembourg,0,2021-06-19
LU,Luxembourg,0,2021-06-26
LU,Luxembourg,0,2021-07-03
LU,Luxembourg,1,2021-07-10
LU,Luxembourg,1,2021-07-17
LU,Luxembourg,1,2021-07-24
LU,Luxembourg,1,2021-07-31
LU,Luxembourg,2,2021-08-07
LU,Luxembourg,4,2021-08-14
LU,Luxembourg,2,2021-08-21
LU,Luxembourg,0,2021-08-28
LU,Luxembourg,0,2021-09-04
LU,Luxembourg,4,2021-09-11
LU,Luxembourg,0,2021-09-18
LU,Luxembourg,1,2021-09-25
LU,Luxembourg,0,2021-10-02
LU,Luxembourg,1,2021-10-09
LU,Luxembourg,3,2021-10-16
LU,Luxembourg,3,2021-10-23
LU,Luxembourg,1,2021-10-30
LU,Luxembourg,6,2021-11-06
LU,Luxembourg,6,2021-11-13
LU,Luxembourg,7,2021-11-20
LU,Luxembourg,4,2021-11-27
LU,Luxembourg,14,2021-12-04
LU,Luxembourg,10,2021-12-11
LU,Luxembourg,8,2021-12-18
LU,Luxembourg,9,2021-12-25
LU,Luxembourg,8,2022-01-01
LU,Luxembourg,7,2022-01-08
LU,Luxembourg,12,2022-01-15
LU,Luxembourg,9,2022-01-22
LU,Luxembourg,5,2022-01-29
LU,Luxembourg,10,2022-02-05
LU,Luxembourg,11,2022-02-12
LU,Luxembourg,14,2022-02-19
LU,Luxembourg,5,2022-02-26
LU,Luxembourg,8,2022-03-05
LU,Luxembourg,8,2022-03-12
LU,Luxembourg,6,2022-03-19
LU,Luxembourg,15,2022-03-26
LU,Luxembourg,12,2022-04-02
LU,Luxembourg,8,2022-04-09
LU,Luxembourg,9,2022-04-16
LU,Luxembourg,4,2022-04-23
LV,Latvia,0,2020-02-01
LV,Latvia,0,2020-02-08
LV,Latvia,0,2020-02-15
LV,Latvia,0,2020-02-22
LV,Latvia,0,2020-02-29
LV,Latvia,0,2020-03-07
LV,Latvia,0,2020-03-14
LV,Latvia,0,2020-03-21
LV,Latvia,0,2020-03-28
LV,Latvia,1,2020-04-04
LV,Latvia,2,2020-04-11
LV,Latvia,2,2020-04-18
LV,Latvia,7,2020-04-25
LV,Latvia,4,2020-05-02
LV,Latvia,2,2020-05-09
LV,Latvia,1,2020-05-16
LV,Latvia,3,2020-05-23
LV,Latvia,2,2020-05-30
LV,Latvia,1,2020-06-06
LV,Latvia,3,2020-06-13
LV,Latvia,2,2020-06-20
LV,Latvia,0,2020-06-27
LV,Latvia,0,2020-07-04
LV,Latvia,0,2020-07-11
LV,Latvia,1,2020-07-18
LV,Latvia,0,2020-07-25
LV,Latvia,1,2020-08-01
LV,Latvia,0,2020-08-08
LV,Latvia,0,2020-08-15
LV,Latvia,1,2020-08-22
LV,Latvia,1,2020-08-29
LV,Latvia,1,2020-09-05
LV,Latvia,0,2020-09-12
LV,Latvia,1,2020-09-19
LV,Latvia,0,2020-09-26
LV,Latvia,2,2020-10-03
LV,Latvia,2,2020-10-10
LV,Latvia,3,2020-10-17
LV,Latvia,11,2020-10-24
LV,Latvia,17,2020-10-31
LV,Latvia,25,2020-11-07
LV,Latvia,25,2020-11-14
LV,Latvia,32,2020-11-21
LV,Latvia,40,2020-11-28
LV,Latvia,60,2020-12-05
LV,Latvia,71,2020-12-12
LV,Latvia,103,2020-12-19
LV,Latvia,88,2020-12-26
LV,Latvia,153,2021-01-02
LV,Latvia,150,2021-01-09
LV,Latvia,143,2021-01-16
LV,Latvia,136,2021-01-23
LV,Latvia,83,2021-01-30
LV,Latvia,147,2021-02-06
LV,Latvia,116,2021-02-13
LV,Latvia,95,2021-02-20
LV,Latvia,76,2021-02-27
LV,Latvia,73,2021-03-06
LV,Latvia,70,2021-03-13
LV,Latvia,64,2021-03-20
LV,Latvia,51,2021-03-27
LV,Latvia,51,2021-04-03
LV,Latvia,63,2021-04-10
LV,Latvia,62,2021-04-17
LV,Latvia,53,2021-04-24
LV,Latvia,38,2021-05-01
LV,Latvia,69,2021-05-08
LV,Latvia,49,2021-05-15
LV,Latvia,66,2021-05-22
LV,Latvia,47,2021-05-29
LV,Latvia,37,2021-06-05
LV,Latvia,44,2021-06-12
LV,Latvia,42,2021-06-19
LV,Latvia,10,2021-06-26
LV,Latvia,23,2021-07-03
LV,Latvia,10,2021-07-10
LV,Latvia,7,2021-07-17
LV,Latvia,7,2021-07-24
LV,Latvia,6,2021-07-31
LV,Latvia,3,2021-08-07
LV,Latvia,2,2021-08-14
LV,Latvia,7,2021-08-21
LV,Latvia,5,2021-08-28
LV,Latvia,11,2021-09-04
LV,Latvia,23,2021-09-11
LV,Latvia,33,2021-09-18
LV,Latvia,42,2021-09-25
LV,Latvia,49,2021-10-02
LV,Latvia,63,2021-10-09
LV,Latvia,87,2021-10-16
LV,Latvia,137,2021-10-23
LV,Latvia,219,2021-10-30
LV,Latvia,235,2021-11-06
LV,Latvia,262,2021-11-13
LV,Latvia,206,2021-11-20
LV,Latvia,190,2021-11-27
LV,Latvia,131,2021-12-04
LV,Latvia,105,2021-12-11
LV,Latvia,72,2021-12-18
LV,Latvia,62,2021-12-25
LV,Latvia,77,2022-01-01
LV,Latvia,73,2022-01-08
LV,Latvia,76,2022-01-15
LV,Latvia,67,2022-01-22
LV,Latvia,69,2022-01-29
LV,Latvia,83,2022-02-05
LV,Latvia,75,2022-02-12
LV,Latvia,79,2022-02-19
LV,Latvia,124,2022-02-26
LV,Latvia,125,2022-03-05
LV,Latvia,86,2022-03-12
LV,Latvia,73,2022-03-19
LV,Latvia,65,2022-03-26
LV,Latvia,67,2022-04-02
LV,Latvia,39,2022-04-09
LV,Latvia,36,2022-04-16
LV,Latvia,29,2022-04-23
MT,Malta,0,2020-02-01
MT,Malta,0,2020-02-08
MT,Malta,0,2020-02-15
MT,Malta,0,2020-02-22
MT,Malta,0,2020-02-29
MT,Malta,0,2020-03-07
MT,Malta,0,2020-03-14
MT,Malta,0,2020-03-21
MT,Malta,0,2020-03-28
MT,Malta,0,2020-04-04
MT,Malta,3,2020-04-11
MT,Malta,0,2020-04-18
MT,Malta,1,2020-04-25
MT,Malta,0,2020-05-02
MT,Malta,1,2020-05-09
MT,Malta,1,2020-05-16
MT,Malta,0,2020-05-23
MT,Malta,3,2020-05-30
MT,Malta,0,2020-06-06
MT,Malta,0,2020-06-13
MT,Malta,0,2020-06-20
MT,Malta,0,2020-06-27
MT,Malta,0,2020-07-04
MT,Malta,0,2020-07-11
MT,Malta,0,2020-07-18
MT,Malta,0,2020-07-25
MT,Malta,0,2020-08-01
MT,Malta,0,2020-08-08
MT,Malta,0,2020-08-15
MT,Malta,1,2020-08-22
MT,Malta,0,2020-08-29
MT,Malta,4,2020-09-05
MT,Malta,1,2020-09-12
MT,Malta,4,2020-09-19
MT,Malta,12,2020-09-26
MT,Malta,7,2020-10-03
MT,Malta,3,2020-10-10
MT,Malta,4,2020-10-17
MT,Malta,5,2020-10-24
MT,Malta,12,2020-10-31
MT,Malta,12,2020-11-07
MT,Malta,21,2020-11-14
MT,Malta,16,2020-11-21
MT,Malta,21,2020-11-28
MT,Malta,17,2020-12-05
MT,Malta,17,2020-12-12
MT,Malta,21,2020-12-19
MT,Malta,19,2020-12-26
MT,Malta,14,2021-01-02
MT,Malta,12,2021-01-09
MT,Malta,6,2021-01-16
MT,Malta,12,2021-01-23
MT,Malta,15,2021-01-30
MT,Malta,14,2021-02-06
MT,Malta,11,2021-02-13
MT,Malta,13,2021-02-20
MT,Malta,10,2021-02-27
MT,Malta,16,2021-03-06
MT,Malta,21,2021-03-13
MT,Malta,19,2021-03-20
MT,Malta,16,2021-03-27
MT,Malta,12,2021-04-03
MT,Malta,5,2021-04-10
MT,Malta,7,2021-04-17
MT,Malta,3,2021-04-24
MT,Malta,3,2021-05-01
MT,Malta,2,2021-05-08
MT,Malta,0,2021-05-15
MT,Malta,0,2021-05-22
MT,Malta,2,2021-05-29
MT,Malta,0,2021-06-05
MT,Malta,0,2021-06-12
MT,Malta,1,2021-06-19
MT,Malta,0,2021-06-26
MT,Malta,0,2021-07-03
MT,Malta,0,2021-07-10
MT,Malta,0,2021-07-17
MT,Malta,1,2021-07-24
MT,Malta,2,2021-07-31
MT,Malta,1,2021-08-07
MT,Malta,6,2021-08-14
MT,Malta,6,2021-08-21
MT,Malta,4,2021-08-28
MT,Malta,2,2021-09-04
MT,Malta,5,2021-09-11
MT,Malta,6,2021-09-18
MT,Malta,4,2021-09-25
MT,Malta,2,2021-10-02
MT,Malta,0,2021-10-09
MT,Malta,0,2021-10-16
MT,Malta,0,2021-10-23
MT,Malta,2,2021-10-30
MT,Malta,1,2021-11-06
MT,Malta,0,2021-11-13
MT,Malta,1,2021-11-20
MT,Malta,5,2021-11-27
MT,Malta,0,2021-12-04
MT,Malta,2,2021-12-11
MT,Malta,1,2021-12-18
MT,Malta,3,2021-12-25
MT,Malta,3,2022-01-01
MT,Malta,10,2022-01-08
MT,Malta,17,2022-01-15
MT,Malta,21,2022-01-22
MT,Malta,20,2022-01-29
MT,Malta,20,2022-02-05
MT,Malta,20,2022-02-12
MT,Malta,9,2022-02-19
MT,Malta,8,2022-02-26
MT,Malta,6,2022-03-05
MT,Malta,6,2022-03-12
MT,Malta,7,2022-03-19
MT,Malta,9,2022-03-26
MT,Malta,9,2022-04-02
MT,Malta,20,2022-04-09
MT,Malta,14,2022-04-16
MT,Malta,14,2022-04-23
NL,Netherlands,0,2020-02-01
NL,Netherlands,0,2020-02-08
NL,Netherlands,0,2020-02-15
NL,Netherlands,0,2020-02-22
NL,Netherlands,0,2020-02-29
NL,Netherlands,1,2020-03-07
NL,Netherlands,11,2020-03-14
NL,Netherlands,124,2020-03-21
NL,Netherlands,503,2020-03-28
NL,Netherlands,1012,2020-04-04
NL,Netherlands,992,2020-04-11
NL,Netherlands,958,2020-04-18
NL,Netherlands,808,2020-04-25
NL,Netherlands,578,2020-05-02
NL,Netherlands,435,2020-05-09
NL,Netherlands,248,2020-05-16
NL,Netherlands,141,2020-05-23
NL,Netherlands,140,2020-05-30
NL,Netherlands,60,2020-06-06
NL,Netherlands,46,2020-06-13
NL,Netherlands,32,2020-06-20
NL,Netherlands,16,2020-06-27
NL,Netherlands,21,2020-07-04
NL,Netherlands,11,2020-07-11
NL,Netherlands,-1,2020-07-18
NL,Netherlands,4,2020-07-25
NL,Netherlands,8,2020-08-01
NL,Netherlands,9,2020-08-08
NL,Netherlands,12,2020-08-15
NL,Netherlands,31,2020-08-22
NL,Netherlands,24,2020-08-29
NL,Netherlands,17,2020-09-05
NL,Netherlands,12,2020-09-12
NL,Netherlands,22,2020-09-19
NL,Netherlands,91,2020-09-26
NL,Netherlands,83,2020-10-03
NL,Netherlands,118,2020-10-10
NL,Netherlands,170,2020-10-17
NL,Netherlands,282,2020-10-24
NL,Netherlands,376,2020-10-31
NL,Netherlands,565,2020-11-07
NL,Netherlands,483,2020-11-14
NL,Netherlands,427,2020-11-21
NL,Netherlands,456,2020-11-28
NL,Netherlands,336,2020-12-05
NL,Netherlands,357,2020-12-12
NL,Netherlands,440,2020-12-19
NL,Netherlands,511,2020-12-26
NL,Netherlands,595,2021-01-02
NL,Netherlands,742,2021-01-09
NL,Netherlands,658,2021-01-16
NL,Netherlands,545,2021-01-23
NL,Netherlands,449,2021-01-30
NL,Netherlands,396,2021-02-06
NL,Netherlands,438,2021-02-13
NL,Netherlands,407,2021-02-20
NL,Netherlands,343,2021-02-27
NL,Netherlands,260,2021-03-06
NL,Netherlands,243,2021-03-13
NL,Netherlands,214,2021-03-20
NL,Netherlands,190,2021-03-27
NL,Netherlands,156,2021-04-03
NL,Netherlands,148,2021-04-10
NL,Netherlands,150,2021-04-17
NL,Netherlands,134,2021-04-24
NL,Netherlands,131,2021-05-01
NL,Netherlands,150,2021-05-08
NL,Netherlands,117,2021-05-15
NL,Netherlands,101,2021-05-22
NL,Netherlands,78,2021-05-29
NL,Netherlands,60,2021-06-05
NL,Netherlands,34,2021-06-12
NL,Netherlands,17,2021-06-19
NL,Netherlands,14,2021-06-26
NL,Netherlands,16,2021-07-03
NL,Netherlands,9,2021-07-10
NL,Netherlands,10,2021-07-17
NL,Netherlands,21,2021-07-24
NL,Netherlands,31,2021-07-31
NL,Netherlands,40,2021-08-07
NL,Netherlands,39,2021-08-14
NL,Netherlands,41,2021-08-21
NL,Netherlands,47,2021-08-28
NL,Netherlands,41,2021-09-04
NL,Netherlands,33,2021-09-11
NL,Netherlands,43,2021-09-18
NL,Netherlands,38,2021-09-25
NL,Netherlands,32,2021-10-02
NL,Netherlands,23,2021-10-09
NL,Netherlands,38,2021-10-16
NL,Netherlands,71,2021-10-23
NL,Netherlands,84,2021-10-30
NL,Netherlands,156,2021-11-06
NL,Netherlands,175,2021-11-13
NL,Netherlands,227,2021-11-20
NL,Netherlands,317,2021-11-27
NL,Netherlands,370,2021-12-04
NL,Netherlands,432,2021-12-11
NL,Netherlands,346,2021-12-18
NL,Netherlands,285,2021-12-25
NL,Netherlands,246,2022-01-01
NL,Netherlands,122,2022-01-08
NL,Netherlands,75,2022-01-15
NL,Netherlands,62,2022-01-22
NL,Netherlands,60,2022-01-29
NL,Netherlands,53,2022-02-05
NL,Netherlands,66,2022-02-12
NL,Netherlands,86,2022-02-19
NL,Netherlands,43,2022-02-26
NL,Netherlands,111,2022-03-05
NL,Netherlands,91,2022-03-12
NL,Netherlands,86,2022-03-19
NL,Netherlands,106,2022-03-26
NL,Netherlands,116,2022-04-02
NL,Netherlands,73,2022-04-09
NL,Netherlands,76,2022-04-16
NL,Netherlands,50,2022-04-23
NO,Norway,0,2020-02-01
NO,Norway,0,2020-02-08
NO,Norway,0,2020-02-15
NO,Norway,0,2020-02-22
NO,Norway,0,2020-02-29
NO,Norway,0,2020-03-07
NO,Norway,3,2020-03-14
NO,Norway,4,2020-03-21
NO,Norway,16,2020-03-28
NO,Norway,39,2020-04-04
NO,Norway,57,2020-04-11
NO,Norway,45,2020-04-18
NO,Norway,37,2020-04-25
NO,Norway,10,2020-05-02
NO,Norway,8,2020-05-09
NO,Norway,13,2020-05-16
NO,Norway,3,2020-05-23
NO,Norway,1,2020-05-30
NO,Norway,2,2020-06-06
NO,Norway,4,2020-06-13
NO,Norway,2,2020-06-20
NO,Norway,5,2020-06-27
NO,Norway,2,2020-07-04
NO,Norway,1,2020-07-11
NO,Norway,3,2020-07-18
NO,Norway,0,2020-07-25
NO,Norway,0,2020-08-01
NO,Norway,1,2020-08-08
NO,Norway,5,2020-08-15
NO,Norway,3,2020-08-22
NO,Norway,0,2020-08-29
NO,Norway,0,2020-09-05
NO,Norway,1,2020-09-12
NO,Norway,2,2020-09-19
NO,Norway,3,2020-09-26
NO,Norway,5,2020-10-03
NO,Norway,0,2020-10-10
NO,Norway,3,2020-10-17
NO,Norway,1,2020-10-24
NO,Norway,3,2020-10-31
NO,Norway,3,2020-11-07
NO,Norway,9,2020-11-14
NO,Norway,12,2020-11-21
NO,Norway,22,2020-11-28
NO,Norway,26,2020-12-05
NO,Norway,33,2020-12-12
NO,Norway,17,2020-12-19
NO,Norway,17,2020-12-26
NO,Norway,15,2021-01-02
NO,Norway,36,2021-01-09
NO,Norway,45,2021-01-16
NO,Norway,27,2021-01-23
NO,Norway,20,2021-01-30
NO,Norway,18,2021-02-06
NO,Norway,10,2021-02-13
NO,Norway,15,2021-02-20
NO,Norway,15,2021-02-27
NO,Norway,10,2021-03-06
NO,Norway,7,2021-03-13
NO,Norway,9,2021-03-20
NO,Norway,8,2021-03-27
NO,Norway,17,2021-04-03
NO,Norway,11,2021-04-10
NO,Norway,24,2021-04-17
NO,Norway,28,2021-04-24
NO,Norway,20,2021-05-01
NO,Norway,11,2021-05-08
NO,Norway,7,2021-05-15
NO,Norway,7,2021-05-22
NO,Norway,2,2021-05-29
NO,Norway,2,2021-06-05
NO,Norway,4,2021-06-12
NO,Norway,1,2021-06-19
NO,Norway,2,2021-06-26
NO,Norway,2,2021-07-03
NO,Norway,2,2021-07-10
NO,Norway,0,2021-07-17
NO,Norway,3,2021-07-24
NO,Norway,0,2021-07-31
NO,Norway,5,2021-08-07
NO,Norway,4,2021-08-14
NO,Norway,3,2021-08-21
NO,Norway,3,2021-08-28
NO,Norway,8,2021-09-04
NO,Norway,5,2021-09-11
NO,Norway,14,2021-09-18
NO,Norway,9,2021-09-25
NO,Norway,11,2021-10-02
NO,Norway,10,2021-10-09
NO,Norway,13,2021-10-16
NO,Norway,10,2021-10-23
NO,Norway,6,2021-10-30
NO,Norway,22,2021-11-06
NO,Norway,28,2021-11-13
NO,Norway,49,2021-11-20
NO,Norway,51,2021-11-27
NO,Norway,43,2021-12-04
NO,Norway,43,2021-12-11
NO,Norway,68,2021-12-18
NO,Norway,53,2021-12-25
NO,Norway,48,2022-01-01
NO,Norway,45,2022-01-08
NO,Norway,31,2022-01-15
NO,Norway,33,2022-01-22
NO,Norway,25,2022-01-29
NO,Norway,28,2022-02-05
NO,Norway,46,2022-02-12
NO,Norway,35,2022-02-19
NO,Norway,50,2022-02-26
NO,Norway,66,2022-03-05
NO,Norway,89,2022-03-12
NO,Norway,416,2022-03-19
NO,Norway,170,2022-03-26
NO,Norway,179,2022-04-02
NO,Norway,149,2022-04-09
NO,Norway,116,2022-04-16
NO,Norway,88,2022-04-23
PL,Poland,0,2020-02-01
PL,Poland,0,2020-02-08
PL,Poland,0,2020-02-15
PL,Poland,0,2020-02-22
PL,Poland,0,2020-02-29
PL,Poland,0,2020-03-07
PL,Poland,3,2020-03-14
PL,Poland,2,2020-03-21
PL,Poland,13,2020-03-28
PL,Poland,61,2020-04-04
PL,Poland,129,2020-04-11
PL,Poland,139,2020-04-18
PL,Poland,177,2020-04-25
PL,Poland,140,2020-05-02
PL,Poland,121,2020-05-09
PL,Poland,130,2020-05-16
PL,Poland,78,2020-05-23
PL,Poland,68,2020-05-30
PL,Poland,92,2020-06-06
PL,Poland,84,2020-06-13
PL,Poland,109,2020-06-20
PL,Poland,89,2020-06-27
PL,Poland,77,2020-07-04
PL,Poland,56,2020-07-11
PL,Poland,50,2020-07-18
PL,Poland,46,2020-07-25
PL,Poland,57,2020-08-01
PL,Poland,79,2020-08-08
PL,Poland,69,2020-08-15
PL,Poland,82,2020-08-22
PL,Poland,81,2020-08-29
PL,Poland,81,2020-09-05
PL,Poland,69,2020-09-12
PL,Poland,100,2020-09-19
PL,Poland,142,2020-09-26
PL,Poland,180,2020-10-03
PL,Poland,368,2020-10-10
PL,Poland,552,2020-10-17
PL,Poland,827,2020-10-24
PL,Poland,1280,2020-10-31
PL,Poland,2005,2020-11-07
PL,Poland,2409,2020-11-14
PL,Poland,3243,2020-11-21
PL,Poland,3458,2020-11-28
PL,Poland,3115,2020-12-05
PL,Poland,2815,2020-12-12
PL,Poland,2578,2020-12-19
PL,Poland,1807,2020-12-26
PL,Poland,1997,2021-01-02
PL,Poland,1953,2021-01-09
PL,Poland,2202,2021-01-16
PL,Poland,2040,2021-01-23
PL,Poland,1829,2021-01-30
PL,Poland,1912,2021-02-06
PL,Poland,1715,2021-02-13
PL,Poland,1368,2021-02-20
PL,Poland,1579,2021-02-27
PL,Poland,1503,2021-03-06
PL,Poland,1909,2021-03-13
PL,Poland,2091,2021-03-20
PL,Poland,2594,2021-03-27
PL,Poland,2984,2021-04-03
PL,Poland,3439,2021-04-10
PL,Poland,3649,2021-04-17
PL,Poland,3397,2021-04-24
PL,Poland,2702,2021-05-01
PL,Poland,1942,2021-05-08
PL,Poland,1743,2021-05-15
PL,Poland,1273,2021-05-22
PL,Poland,800,2021-05-29
PL,Poland,457,2021-06-05
PL,Poland,423,2021-06-12
PL,Poland,261,2021-06-19
PL,Poland,151,2021-06-26
PL,Poland,109,2021-07-03
PL,Poland,76,2021-07-10
PL,Poland,53,2021-07-17
PL,Poland,29,2021-07-24
PL,Poland,20,2021-07-31
PL,Poland,24,2021-08-07
PL,Poland,14,2021-08-14
PL,Poland,17,2021-08-21
PL,Poland,24,2021-08-28
PL,Poland,39,2021-09-04
PL,Poland,46,2021-09-11
PL,Poland,62,2021-09-18
PL,Poland,84,2021-09-25
PL,Poland,118,2021-10-02
PL,Poland,175,2021-10-09
PL,Poland,247,2021-10-16
PL,Poland,323,2021-10-23
PL,Poland,556,2021-10-30
PL,Poland,743,2021-11-06
PL,Poland,1088,2021-11-13
PL,Poland,1960,2021-11-20
PL,Poland,2205,2021-11-27
PL,Poland,2644,2021-12-04
PL,Poland,2784,2021-12-11
PL,Poland,3001,2021-12-18
PL,Poland,2896,2021-12-25
PL,Poland,3248,2022-01-01
PL,Poland,2161,2022-01-08
PL,Poland,2550,2022-01-15
PL,Poland,1549,2022-01-22
PL,Poland,1319,2022-01-29
PL,Poland,1440,2022-02-05
PL,Poland,1511,2022-02-12
PL,Poland,1703,2022-02-19
PL,Poland,1485,2022-02-26
PL,Poland,1258,2022-03-05
PL,Poland,899,2022-03-12
PL,Poland,772,2022-03-19
PL,Poland,615,2022-03-26
PL,Poland,522,2022-04-02
PL,Poland,292,2022-04-09
PL,Poland,203,2022-04-16
PL,Poland,110,2022-04-23
PT,Portugal,0,2020-02-01
PT,Portugal,0,2020-02-08
PT,Portugal,0,2020-02-15
PT,Portugal,0,2020-02-22
PT,Portugal,0,2020-02-29
PT,Portugal,0,2020-03-07
PT,Portugal,0,2020-03-14
PT,Portugal,12,2020-03-21
PT,Portugal,88,2020-03-28
PT,Portugal,166,2020-04-04
PT,Portugal,204,2020-04-11
PT,Portugal,217,2020-04-18
PT,Portugal,193,2020-04-25
PT,Portugal,143,2020-05-02
PT,Portugal,103,2020-05-09
PT,Portugal,77,2020-05-16
PT,Portugal,99,2020-05-23
PT,Portugal,94,2020-05-30
PT,Portugal,78,2020-06-06
PT,Portugal,38,2020-06-13
PT,Portugal,16,2020-06-20
PT,Portugal,33,2020-06-27
PT,Portugal,44,2020-07-04
PT,Portugal,49,2020-07-11
PT,Portugal,30,2020-07-18
PT,Portugal,32,2020-07-25
PT,Portugal,21,2020-08-01
PT,Portugal,13,2020-08-08
PT,Portugal,25,2020-08-15
PT,Portugal,19,2020-08-22
PT,Portugal,24,2020-08-29
PT,Portugal,20,2020-09-05
PT,Portugal,22,2020-09-12
PT,Portugal,39,2020-09-19
PT,Portugal,45,2020-09-26
PT,Portugal,51,2020-10-03
PT,Portugal,72,2020-10-10
PT,Portugal,95,2020-10-17
PT,Portugal,135,2020-10-24
PT,Portugal,210,2020-10-31
PT,Portugal,341,2020-11-07
PT,Portugal,457,2020-11-14
PT,Portugal,519,2020-11-21
PT,Portugal,539,2020-11-28
PT,Portugal,513,2020-12-05
PT,Portugal,585,2020-12-12
PT,Portugal,602,2020-12-19
PT,Portugal,493,2020-12-26
PT,Portugal,489,2021-01-02
PT,Portugal,656,2021-01-09
PT,Portugal,1008,2021-01-16
PT,Portugal,1485,2021-01-23
PT,Portugal,1985,2021-01-30
PT,Portugal,1775,2021-02-06
PT,Portugal,1229,2021-02-13
PT,Portugal,714,2021-02-20
PT,Portugal,379,2021-02-27
PT,Portugal,236,2021-03-06
PT,Portugal,157,2021-03-13
PT,Portugal,93,2021-03-20
PT,Portugal,65,2021-03-27
PT,Portugal,48,2021-04-03
PT,Portugal,35,2021-04-10
PT,Portugal,32,2021-04-17
PT,Portugal,17,2021-04-24
PT,Portugal,17,2021-05-01
PT,Portugal,15,2021-05-08
PT,Portugal,15,2021-05-15
PT,Portugal,11,2021-05-22
PT,Portugal,6,2021-05-29
PT,Portugal,9,2021-06-05
PT,Portugal,13,2021-06-12
PT,Portugal,17,2021-06-19
PT,Portugal,21,2021-06-26
PT,Portugal,29,2021-07-03
PT,Portugal,36,2021-07-10
PT,Portugal,51,2021-07-17
PT,Portugal,85,2021-07-24
PT,Portugal,77,2021-07-31
PT,Portugal,96,2021-08-07
PT,Portugal,92,2021-08-14
PT,Portugal,81,2021-08-21
PT,Portugal,81,2021-08-28
PT,Portugal,74,2021-09-04
PT,Portugal,68,2021-09-11
PT,Portugal,49,2021-09-18
PT,Portugal,50,2021-09-25
PT,Portugal,34,2021-10-02
PT,Portugal,48,2021-10-09
PT,Portugal,54,2021-10-16
PT,Portugal,41,2021-10-23
PT,Portugal,27,2021-10-30
PT,Portugal,42,2021-11-06
PT,Portugal,44,2021-11-13
PT,Portugal,68,2021-11-20
PT,Portugal,95,2021-11-27
